slug,path,target_price,max_time,max_trades_per_window,trade_index,side,entry_elapsed,entry_price,tp_price,exit_elapsed,exit_price,exit_reason,winner,pnl,volume_ratio,btc_return
btc-updown-15m-1775498400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_210002_btc-updown-15m-1775498400_prices.csv,0.12,600,2,1,DOWN,63,0.59,0.71,241,0.71,tp,UP,0.72,9.6546,-0.000354
btc-updown-15m-1775498400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_210002_btc-updown-15m-1775498400_prices.csv,0.12,600,2,2,DOWN,64,0.57,0.69,97,0.69,tp,UP,0.72,13.5827,-0.000338
btc-updown-15m-1775499300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_211501_btc-updown-15m-1775499300_prices.csv,0.12,600,2,1,UP,63,0.51,0.63,143,0.63,tp,UP,0.72,6.9261,0.000226
btc-updown-15m-1775499300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_211501_btc-updown-15m-1775499300_prices.csv,0.12,600,2,2,UP,72,0.51,0.63,143,0.63,tp,UP,0.72,4.9578,5.6e-05
btc-updown-15m-1775500200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_213002_btc-updown-15m-1775500200_prices.csv,0.12,600,2,1,UP,73,0.55,0.67,899,0.0,settle,DOWN,-3.3,2.9392,0.000691
btc-updown-15m-1775500200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_213002_btc-updown-15m-1775500200_prices.csv,0.12,600,2,2,UP,76,0.56,0.68,899,0.0,settle,DOWN,-3.36,53.7354,0.000518
btc-updown-15m-1775502000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_220002_btc-updown-15m-1775502000_prices.csv,0.12,600,2,1,DOWN,66,0.65,0.77,195,0.77,tp,DOWN,0.72,183.799,-0.000709
btc-updown-15m-1775502000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_220002_btc-updown-15m-1775502000_prices.csv,0.12,600,2,2,DOWN,89,0.68,0.8,221,0.8,tp,DOWN,0.72,4.7002,-0.000918
btc-updown-15m-1775502900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_221502_btc-updown-15m-1775502900_prices.csv,0.12,600,2,1,UP,64,0.55,0.67,326,0.67,tp,UP,0.72,8.27,0.000316
btc-updown-15m-1775502900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_221502_btc-updown-15m-1775502900_prices.csv,0.12,600,2,2,UP,72,0.55,0.67,326,0.67,tp,UP,0.72,22.1961,0.000467
btc-updown-15m-1775503800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_223001_btc-updown-15m-1775503800_prices.csv,0.12,600,2,1,UP,61,0.51,0.63,127,0.63,tp,DOWN,0.72,30.5987,0.000129
btc-updown-15m-1775503800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_223001_btc-updown-15m-1775503800_prices.csv,0.12,600,2,2,UP,62,0.56,0.68,899,0.0,settle,DOWN,-3.36,5.2115,0.000178
btc-updown-15m-1775504700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_224502_btc-updown-15m-1775504700_prices.csv,0.12,600,2,1,DOWN,67,0.47,0.59,137,0.59,tp,DOWN,0.72,11.7176,-6e-05
btc-updown-15m-1775504700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_224502_btc-updown-15m-1775504700_prices.csv,0.12,600,2,2,DOWN,70,0.48,0.6,141,0.6,tp,DOWN,0.72,3.9121,-6.8e-05
btc-updown-15m-1775505600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_230001_btc-updown-15m-1775505600_prices.csv,0.12,600,2,1,DOWN,70,0.73,0.85,750,0.85,tp,UP,0.72,4.7194,-0.001344
btc-updown-15m-1775505600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_230001_btc-updown-15m-1775505600_prices.csv,0.12,600,2,2,DOWN,74,0.73,0.85,750,0.85,tp,UP,0.72,4.3464,-0.001393
btc-updown-15m-1775506500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_231501_btc-updown-15m-1775506500_prices.csv,0.12,600,2,1,UP,61,0.55,0.67,73,0.67,tp,UP,0.72,64.0145,0.000419
btc-updown-15m-1775506500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_231501_btc-updown-15m-1775506500_prices.csv,0.12,600,2,2,UP,72,0.6,0.72,89,0.72,tp,UP,0.72,18.0496,0.000678
btc-updown-15m-1775507400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_233002_btc-updown-15m-1775507400_prices.csv,0.12,600,2,1,DOWN,60,0.54,0.66,643,0.66,tp,DOWN,0.72,5.9656,-0.000117
btc-updown-15m-1775507400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_233002_btc-updown-15m-1775507400_prices.csv,0.12,600,2,2,DOWN,62,0.54,0.66,643,0.66,tp,DOWN,0.72,2.9474,-0.000118
btc-updown-15m-1775508300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_234502_btc-updown-15m-1775508300_prices.csv,0.12,600,2,1,UP,85,0.48,0.6,124,0.6,tp,DOWN,0.72,3.1918,9.7e-05
btc-updown-15m-1775508300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260406_234502_btc-updown-15m-1775508300_prices.csv,0.12,600,2,2,UP,86,0.51,0.63,899,0.0,settle,DOWN,-3.06,2.7287,9.7e-05
btc-updown-15m-1775509200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_000003_btc-updown-15m-1775509200_prices.csv,0.12,600,2,1,DOWN,61,0.5,0.62,123,0.62,tp,DOWN,0.72,3.5567,-1.6e-05
btc-updown-15m-1775509200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_000003_btc-updown-15m-1775509200_prices.csv,0.12,600,2,2,UP,63,0.52,0.64,899,0.0,settle,DOWN,-3.12,6.6263,7e-06
btc-updown-15m-1775510100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_001501_btc-updown-15m-1775510100_prices.csv,0.12,600,2,1,DOWN,64,0.47,0.59,291,0.59,tp,DOWN,0.72,5.2014,-5.5e-05
btc-updown-15m-1775510100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_001501_btc-updown-15m-1775510100_prices.csv,0.12,600,2,2,DOWN,76,0.51,0.63,294,0.63,tp,DOWN,0.72,2.6903,-0.000218
btc-updown-15m-1775511000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_003002_btc-updown-15m-1775511000_prices.csv,0.12,600,2,1,DOWN,61,0.55,0.67,399,0.67,tp,DOWN,0.72,2.6605,-0.000399
btc-updown-15m-1775511000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_003002_btc-updown-15m-1775511000_prices.csv,0.12,600,2,2,DOWN,72,0.57,0.69,399,0.69,tp,DOWN,0.72,4.7683,-0.00044
btc-updown-15m-1775511900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_004502_btc-updown-15m-1775511900_prices.csv,0.12,600,2,1,UP,77,0.74,0.86,236,0.86,tp,UP,0.72,23.1865,0.000452
btc-updown-15m-1775511900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_004502_btc-updown-15m-1775511900_prices.csv,0.12,600,2,2,UP,87,0.73,0.85,236,0.85,tp,UP,0.72,2.6263,0.000522
btc-updown-15m-1775512800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_010002_btc-updown-15m-1775512800_prices.csv,0.12,600,2,1,UP,61,0.46,0.58,460,0.58,tp,UP,0.72,4.0902,0.0
btc-updown-15m-1775512800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_010002_btc-updown-15m-1775512800_prices.csv,0.12,600,2,2,DOWN,92,0.68,0.8,238,0.8,tp,UP,0.72,25.5791,-0.000673
btc-updown-15m-1775513700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_011502_btc-updown-15m-1775513700_prices.csv,0.12,600,2,1,DOWN,62,0.72,0.84,263,0.84,tp,DOWN,0.72,3.1218,-0.000934
btc-updown-15m-1775513700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_011502_btc-updown-15m-1775513700_prices.csv,0.12,600,2,2,DOWN,81,0.73,0.85,272,0.85,tp,DOWN,0.72,4.3131,-0.000996
btc-updown-15m-1775514600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_013002_btc-updown-15m-1775514600_prices.csv,0.12,600,2,1,DOWN,61,0.54,0.66,109,0.66,tp,DOWN,0.72,5.4064,-0.00037
btc-updown-15m-1775514600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_013002_btc-updown-15m-1775514600_prices.csv,0.12,600,2,2,DOWN,69,0.54,0.66,109,0.66,tp,DOWN,0.72,69.5095,-0.00037
btc-updown-15m-1775515500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_014502_btc-updown-15m-1775515500_prices.csv,0.12,600,2,1,DOWN,76,0.59,0.71,232,0.71,tp,DOWN,0.72,10.699,-0.000535
btc-updown-15m-1775515500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_014502_btc-updown-15m-1775515500_prices.csv,0.12,600,2,2,DOWN,80,0.62,0.74,258,0.74,tp,DOWN,0.72,59.5495,-0.000433
btc-updown-15m-1775516400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_020002_btc-updown-15m-1775516400_prices.csv,0.12,600,2,1,DOWN,61,0.52,0.64,69,0.64,tp,DOWN,0.72,8.7668,-0.000817
btc-updown-15m-1775516400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_020002_btc-updown-15m-1775516400_prices.csv,0.12,600,2,2,DOWN,68,0.56,0.68,69,0.68,tp,DOWN,0.72,26.8582,-0.001489
btc-updown-15m-1775517300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_021500_btc-updown-15m-1775517300_prices.csv,0.12,600,2,1,DOWN,61,0.49,0.61,358,0.61,tp,DOWN,0.72,2.8653,-0.000419
btc-updown-15m-1775517300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_021500_btc-updown-15m-1775517300_prices.csv,0.12,600,2,2,DOWN,65,0.55,0.67,360,0.67,tp,DOWN,0.72,5.7073,-0.00068
btc-updown-15m-1775518200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_023002_btc-updown-15m-1775518200_prices.csv,0.12,600,2,1,UP,71,0.6,0.72,123,0.72,tp,UP,0.72,2.7106,9.6e-05
btc-updown-15m-1775518200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_023002_btc-updown-15m-1775518200_prices.csv,0.12,600,2,2,UP,75,0.6,0.72,123,0.72,tp,UP,0.72,88.2717,0.000408
btc-updown-15m-1775519100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_024502_btc-updown-15m-1775519100_prices.csv,0.12,600,2,1,UP,65,0.6,0.72,204,0.72,tp,UP,0.72,10.1314,0.000703
btc-updown-15m-1775519100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_024502_btc-updown-15m-1775519100_prices.csv,0.12,600,2,2,UP,71,0.6,0.72,204,0.72,tp,UP,0.72,4.2112,0.000643
btc-updown-15m-1775520000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_030002_btc-updown-15m-1775520000_prices.csv,0.12,600,2,1,UP,62,0.57,0.69,82,0.69,tp,UP,0.72,2.7714,0.000538
btc-updown-15m-1775520000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_030002_btc-updown-15m-1775520000_prices.csv,0.12,600,2,2,UP,65,0.52,0.64,71,0.64,tp,UP,0.72,2.8772,0.000775
btc-updown-15m-1775520900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_031501_btc-updown-15m-1775520900_prices.csv,0.12,600,2,1,UP,74,0.71,0.83,876,0.83,tp,DOWN,0.72,5.1405,0.001171
btc-updown-15m-1775520900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_031501_btc-updown-15m-1775520900_prices.csv,0.12,600,2,2,UP,91,0.64,0.76,106,0.76,tp,DOWN,0.72,9.2516,0.000887
btc-updown-15m-1775521800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_033002_btc-updown-15m-1775521800_prices.csv,0.12,600,2,1,UP,61,0.59,0.71,97,0.71,tp,DOWN,0.72,10.0265,0.000496
btc-updown-15m-1775521800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_033002_btc-updown-15m-1775521800_prices.csv,0.12,600,2,2,UP,62,0.59,0.71,97,0.71,tp,DOWN,0.72,4.8258,0.000496
btc-updown-15m-1775522700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_034502_btc-updown-15m-1775522700_prices.csv,0.12,600,2,1,DOWN,90,0.5,0.62,893,0.62,tp,DOWN,0.72,6.8098,-0.000127
btc-updown-15m-1775522700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_034502_btc-updown-15m-1775522700_prices.csv,0.12,600,2,2,DOWN,120,0.53,0.65,893,0.65,tp,DOWN,0.72,5.3642,-0.000214
btc-updown-15m-1775523600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_040002_btc-updown-15m-1775523600_prices.csv,0.12,600,2,1,DOWN,60,0.69,0.81,369,0.81,tp,DOWN,0.72,6.8855,-0.001305
btc-updown-15m-1775523600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_040002_btc-updown-15m-1775523600_prices.csv,0.12,600,2,2,DOWN,66,0.73,0.85,379,0.85,tp,DOWN,0.72,6.5779,-0.001213
btc-updown-15m-1775524500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_041502_btc-updown-15m-1775524500_prices.csv,0.12,600,2,1,UP,62,0.64,0.76,124,0.76,tp,UP,0.72,2.5368,0.000619
btc-updown-15m-1775524500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_041502_btc-updown-15m-1775524500_prices.csv,0.12,600,2,2,UP,71,0.69,0.81,130,0.81,tp,UP,0.72,4.0201,0.000939
btc-updown-15m-1775525400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_043001_btc-updown-15m-1775525400_prices.csv,0.12,600,2,1,UP,63,0.55,0.67,168,0.67,tp,DOWN,0.72,3.3966,0.000436
btc-updown-15m-1775525400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_043001_btc-updown-15m-1775525400_prices.csv,0.12,600,2,2,UP,64,0.55,0.67,168,0.67,tp,DOWN,0.72,9.6518,0.000585
btc-updown-15m-1775526300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_044502_btc-updown-15m-1775526300_prices.csv,0.12,600,2,1,DOWN,71,0.53,0.65,165,0.65,tp,DOWN,0.72,2.5842,-0.000248
btc-updown-15m-1775526300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_044502_btc-updown-15m-1775526300_prices.csv,0.12,600,2,2,DOWN,85,0.53,0.65,165,0.65,tp,DOWN,0.72,5.3816,-0.000363
btc-updown-15m-1775527200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_050001_btc-updown-15m-1775527200_prices.csv,0.12,600,2,1,UP,60,0.54,0.66,161,0.66,tp,UP,0.72,17.2863,0.000407
btc-updown-15m-1775527200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_050001_btc-updown-15m-1775527200_prices.csv,0.12,600,2,2,UP,96,0.6,0.72,607,0.72,tp,UP,0.72,2.7312,0.000528
btc-updown-15m-1775528100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_051502_btc-updown-15m-1775528100_prices.csv,0.12,600,2,1,UP,72,0.56,0.68,163,0.68,tp,UP,0.72,6.409,0.000167
btc-updown-15m-1775528100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_051502_btc-updown-15m-1775528100_prices.csv,0.12,600,2,2,DOWN,79,0.43,0.55,899,0.0,settle,UP,-2.58,3.1087,-0.000108
btc-updown-15m-1775529000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_053002_btc-updown-15m-1775529000_prices.csv,0.12,600,2,1,UP,86,0.52,0.64,426,0.64,tp,UP,0.72,4.7901,0.000146
btc-updown-15m-1775529000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_053002_btc-updown-15m-1775529000_prices.csv,0.12,600,2,2,UP,87,0.51,0.63,426,0.63,tp,UP,0.72,2.8216,0.000146
btc-updown-15m-1775529900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_054502_btc-updown-15m-1775529900_prices.csv,0.12,600,2,1,DOWN,60,0.58,0.7,64,0.7,tp,UP,0.72,11.6884,-0.000479
btc-updown-15m-1775529900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_054502_btc-updown-15m-1775529900_prices.csv,0.12,600,2,2,DOWN,105,0.59,0.71,409,0.71,tp,UP,0.72,2.9623,-0.000398
btc-updown-15m-1775530800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_060001_btc-updown-15m-1775530800_prices.csv,0.12,600,2,1,UP,74,0.64,0.76,875,0.76,tp,UP,0.72,2.6514,0.000937
btc-updown-15m-1775530800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_060001_btc-updown-15m-1775530800_prices.csv,0.12,600,2,2,UP,75,0.66,0.78,893,0.78,tp,UP,0.72,7.2129,0.001155
btc-updown-15m-1775532600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_063002_btc-updown-15m-1775532600_prices.csv,0.12,600,2,1,DOWN,79,0.6,0.72,173,0.72,tp,UP,0.72,2.9823,-0.000351
btc-updown-15m-1775532600,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_063002_btc-updown-15m-1775532600_prices.csv,0.12,600,2,2,DOWN,89,0.59,0.71,173,0.71,tp,UP,0.72,3.8847,-0.000351
btc-updown-15m-1775533500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_064501_btc-updown-15m-1775533500_prices.csv,0.12,600,2,1,DOWN,75,0.59,0.71,120,0.71,tp,DOWN,0.72,9.167,-0.000139
btc-updown-15m-1775533500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_064501_btc-updown-15m-1775533500_prices.csv,0.12,600,2,2,DOWN,76,0.59,0.71,120,0.71,tp,DOWN,0.72,3.8779,-7.1e-05
btc-updown-15m-1775534400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_070001_btc-updown-15m-1775534400_prices.csv,0.12,600,2,1,DOWN,70,0.51,0.63,266,0.63,tp,DOWN,0.72,3.6538,-7.7e-05
btc-updown-15m-1775534400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_070001_btc-updown-15m-1775534400_prices.csv,0.12,600,2,2,DOWN,79,0.5,0.62,264,0.62,tp,DOWN,0.72,7.508,-3.7e-05
btc-updown-15m-1775535300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_071502_btc-updown-15m-1775535300_prices.csv,0.12,600,2,1,UP,79,0.55,0.67,899,0.0,settle,DOWN,-3.3,4.0429,0.000108
btc-updown-15m-1775535300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_071502_btc-updown-15m-1775535300_prices.csv,0.12,600,2,2,UP,82,0.55,0.67,899,0.0,settle,DOWN,-3.3,3.5765,3.7e-05
btc-updown-15m-1775536200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_073001_btc-updown-15m-1775536200_prices.csv,0.12,600,2,1,UP,62,0.75,0.87,106,0.87,tp,UP,0.72,3.8783,0.000835
btc-updown-15m-1775536200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_073001_btc-updown-15m-1775536200_prices.csv,0.12,600,2,2,UP,64,0.72,0.84,86,0.84,tp,UP,0.72,5.6369,0.000914
btc-updown-15m-1775537100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_074501_btc-updown-15m-1775537100_prices.csv,0.12,600,2,1,DOWN,60,0.63,0.75,877,0.75,tp,DOWN,0.72,5.5054,-0.000353
btc-updown-15m-1775537100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_074501_btc-updown-15m-1775537100_prices.csv,0.12,600,2,2,DOWN,61,0.63,0.75,877,0.75,tp,DOWN,0.72,4.9591,-0.000353
btc-updown-15m-1775538000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_080001_btc-updown-15m-1775538000_prices.csv,0.12,600,2,1,DOWN,84,0.66,0.78,281,0.78,tp,DOWN,0.72,3.254,-0.000716
btc-updown-15m-1775538000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_080001_btc-updown-15m-1775538000_prices.csv,0.12,600,2,2,DOWN,98,0.65,0.77,281,0.77,tp,DOWN,0.72,2.9926,-0.000716
btc-updown-15m-1775538900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_081501_btc-updown-15m-1775538900_prices.csv,0.12,600,2,1,DOWN,64,0.56,0.68,72,0.68,tp,DOWN,0.72,8.8376,-3.9e-05
btc-updown-15m-1775538900,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_081501_btc-updown-15m-1775538900_prices.csv,0.12,600,2,2,DOWN,65,0.56,0.68,72,0.68,tp,DOWN,0.72,6.1371,-3.9e-05
btc-updown-15m-1775539800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_083002_btc-updown-15m-1775539800_prices.csv,0.12,600,2,1,DOWN,63,0.64,0.76,393,0.76,tp,DOWN,0.72,3.2718,-0.000447
btc-updown-15m-1775539800,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_083002_btc-updown-15m-1775539800_prices.csv,0.12,600,2,2,DOWN,78,0.64,0.76,393,0.76,tp,DOWN,0.72,6.556,-0.000473
btc-updown-15m-1775540700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_084502_btc-updown-15m-1775540700_prices.csv,0.12,600,2,1,UP,62,0.53,0.65,362,0.65,tp,UP,0.72,163.3821,5.3e-05
btc-updown-15m-1775540700,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_084502_btc-updown-15m-1775540700_prices.csv,0.12,600,2,2,UP,66,0.57,0.69,371,0.69,tp,UP,0.72,22.4786,0.000153
btc-updown-15m-1775542500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_091501_btc-updown-15m-1775542500_prices.csv,0.12,600,2,1,UP,63,0.63,0.75,608,0.75,tp,UP,0.72,8.8723,0.000373
btc-updown-15m-1775542500,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_091501_btc-updown-15m-1775542500_prices.csv,0.12,600,2,2,UP,66,0.68,0.8,616,0.8,tp,UP,0.72,7.461,0.000305
btc-updown-15m-1775543400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_093001_btc-updown-15m-1775543400_prices.csv,0.12,600,2,1,DOWN,61,0.54,0.66,138,0.66,tp,DOWN,0.72,11.4535,-0.00013
btc-updown-15m-1775543400,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_093001_btc-updown-15m-1775543400_prices.csv,0.12,600,2,2,DOWN,76,0.56,0.68,139,0.68,tp,DOWN,0.72,3.2047,-0.000216
btc-updown-15m-1775544300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_094502_btc-updown-15m-1775544300_prices.csv,0.12,600,2,1,DOWN,67,0.6,0.72,256,0.72,tp,UP,0.72,7.2093,-0.00042
btc-updown-15m-1775544300,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_094502_btc-updown-15m-1775544300_prices.csv,0.12,600,2,2,DOWN,79,0.6,0.72,256,0.72,tp,UP,0.72,4.7227,-0.000561
btc-updown-15m-1775545200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_100003_btc-updown-15m-1775545200_prices.csv,0.12,600,2,1,DOWN,61,0.67,0.79,425,0.79,tp,DOWN,0.72,2.5368,-0.001002
btc-updown-15m-1775545200,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_100003_btc-updown-15m-1775545200_prices.csv,0.12,600,2,2,DOWN,64,0.72,0.84,534,0.84,tp,DOWN,0.72,34.5528,-0.001002
btc-updown-15m-1775546100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_101502_btc-updown-15m-1775546100_prices.csv,0.12,600,2,1,UP,65,0.56,0.68,81,0.68,tp,UP,0.72,4.3709,0.000146
btc-updown-15m-1775546100,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_101502_btc-updown-15m-1775546100_prices.csv,0.12,600,2,2,UP,66,0.56,0.68,81,0.68,tp,UP,0.72,7.7289,0.000341
btc-updown-15m-1775547000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_103002_btc-updown-15m-1775547000_prices.csv,0.12,600,2,1,UP,60,0.57,0.69,67,0.69,tp,UP,0.72,3.2082,0.000396
btc-updown-15m-1775547000,C:\Users\Lenovo\Documents\Git\kng_bot3\exports\window_price_snapshots_public\20260407_103002_btc-updown-15m-1775547000_prices.csv,0.12,600,2,2,UP,65,0.59,0.71,69,0.71,tp,UP,0.72,33.8689,0.000585
